96.93123,98.45418,96.20064
97.43335,96.74208,97.52831
96.49908,97.19167,96.02614
98.17677,96.11375,97.42584
97.80053,96.24724,97.7487
95.86119,96.85372,95.91242
95.83222,97.80958,96.19781
95.76055,97.21265,97.09783
96.88076,97.29619,97.59618
97.82169,95.46185,96.94354
96.85497,96.83762,96.38329
96.30172,97.30507,95.93105
97.30254,97.58766,97.9306
96.99964,96.80652,95.86925
98.18801,96.75699,97.08243
96.83666,97.78313,96.43856
96.12244,96.86368,96.07262
97.61305,97.77398,97.8871
97.45259,96.61387,97.0481
97.79735,97.74357,96.02387
97.60195,95.57274,96.59926
97.9663,96.54201,97.30502
97.66202,96.21314,96.77836
96.85027,97.58785,96.79852
97.24701,94.94226,97.33596
96.71984,96.76099,97.08172
96.96326,97.34561,95.50286
97.10782,96.1695,95.565
97.29504,96.67931,97.06204
97.19257,97.88268,96.89015
98.11405,97.01911,96.30513
97.83246,97.09044,96.17036
97.47052,96.20995,96.87621
96.0264,96.08544,95.20003
98.12938,97.11785,96.63369
97.91419,97.8084,96.5201
97.57186,98.10691,98.29113
97.61113,97.98494,96.56578
97.62242,97.0162,96.93492
97.22194,97.16354,97.28004
98.40172,96.77827,97.01426
97.56369,97.21112,96.03446
96.67902,97.88179,97.08577
96.75697,97.02726,97.31801
97.30736,97.68818,97.64972
97.69038,97.57497,97.53305
96.6047,97.35159,97.07132
97.60503,97.57306,96.59329
97.3607,98.37856,96.8127
97.20697,96.7224,97.22922
97.50116,97.8468,96.21933
96.04593,93.88586,96.93604
97.76938,96.99335,95.76095
96.6721,96.95179,97.07413
97.81072,97.2071,96.47142
97.60763,97.85035,96.53184
96.05509,97.50792,97.65466
97.73812,96.49038,96.54529
96.82413,96.7517,97.84609
97.43995,96.72626,97.41277
97.11625,97.85426,97.28515
97.41924,96.78833,96.42382
97.47272,96.54446,97.59185
95.99665,97.83013,97.51506
97.03641,97.61194,97.19855
96.86416,97.06661,97.48112
96.28154,96.53994,98.30132
97.53378,97.3875,97.94607
97.6905,97.08923,97.82926
97.14266,97.22342,95.84885
96.17347,96.40101,97.38551
95.54482,97.73973,97.12876
96.7074,97.23372,97.48064
96.80785,97.65441,96.93345
97.57526,96.1777,96.88099
96.69966,97.50862,96.34489
97.00922,95.79491,97.3747
97.25991,97.52714,96.67865
97.72004,97.02659,95.46246
97.01239,96.39139,97.8292
96.92015,97.7922,95.13125
96.95064,97.01559,94.8378
96.9227,96.975,97.1057
96.62976,97.58024,97.51547
96.84024,96.83399,97.02145
97.7762,97.86759,96.96
97.52661,96.11184,94.99245
96.9606,97.66011,97.14998
97.49591,97.43459,97.60473
96.58392,96.91686,97.2199
97.15483,96.71664,96.97058
97.87334,97.66485,97.60026
97.47039,95.13778,95.8
98.11767,97.66616,98.4837
97.10996,96.10382,97.62791
96.60988,96.84378,95.8736
97.51023,96.62912,97.43375
96.27207,96.35932,97.65655
97.65091,96.18131,97.38311
97.77995,97.25127,97.05736
97.55749,97.28767,97.39175
98.04971,96.89645,97.00056
96.19941,97.66791,97.36092
98.02284,97.60169,97.84087
96.29758,96.26869,97.06383
96.99432,95.67917,97.17264
96.03413,95.84604,96.85509
96.83659,97.79828,96.81416
96.22788,96.16359,97.32688
97.03699,96.50135,97.94793
97.3898,96.66985,96.07511
96.09224,95.37656,96.81146
96.85038,97.64213,96.69352
97.27981,97.43526,96.47708
97.36397,96.18542,97.49315
96.84948,96.81838,96.12114
96.86803,97.72856,96.67028
97.16042,95.69118,97.65209
96.66707,95.51489,97.42153
97.09416,96.92148,96.71064
97.06373,97.86325,97.26885
97.66613,96.43251,96.64533
96.52808,96.79312,97.05923
97.5683,96.37263,97.37325
97.90946,97.78285,96.95681
97.3924,95.31343,96.32904
97.20542,96.8416,96.18067
96.19756,96.77576,96.04469
96.03326,96.50515,96.21164
96.92206,97.09734,96.61382
96.77288,96.56172,97.05534
96.90021,94.15985,97.23672
97.77599,97.87325,97.60693
97.07539,97.12489,97.51767
97.21993,95.33905,96.70616
97.83044,96.74649,97.02072
95.94633,97.03264,97.75653
97.15235,96.41709,96.73862
96.63703,95.7874,97.59022
96.48478,97.76867,96.7285
97.64762,94.82326,98.2918
96.77104,98.07512,97.40672
97.75272,97.15391,95.4111
98.04857,97.66041,96.92221
97.63837,97.55927,97.59349
97.47739,96.46174,96.83431
97.65545,95.4356,97.3245
97.07794,97.62648,97.85071
97.42658,97.52969,97.33348
97.91708,97.53287,96.38782
97.57113,95.61483,97.39691
96.07347,97.76154,96.87643
97.06506,95.95537,96.82287
96.4988,97.2897,97.13218
97.20002,97.92394,96.38728
96.14048,96.26089,97.52731
96.8557,97.18405,96.11844
96.96422,96.05191,96.97833
97.49676,97.02308,95.22001
97.58839,97.03341,95.9226
96.89937,94.71523,96.816
95.65571,97.00662,96.84447
97.42315,96.99777,96.90274
97.84959,98.13892,96.61575
95.892,96.46461,95.90868
97.45398,97.3577,96.45719
96.91748,96.68393,96.83372
97.913,98.11176,96.70591
97.10113,96.97102,96.88291
96.79935,96.36304,97.36343
96.08255,97.29925,97.71224
97.79841,97.22718,97.32738
97.85271,97.75144,96.98866
96.06633,98.32255,96.39237
97.18519,96.43932,96.85365
97.42414,95.81916,97.99128
96.59265,96.62312,96.12686
97.75456,96.89931,95.68839
97.0536,97.16069,96.94764
96.89418,96.81636,97.56012
97.60891,97.11698,96.04115
98.26248,96.30457,96.00135
96.89062,97.23823,96.64538
96.72683,96.3619,97.70476
96.86074,98.05728,96.99388
96.51104,97.02175,96.78984
96.57053,95.17224,97.26524
98.0463,97.86227,96.77642
96.62112,96.79092,96.48045
97.40902,97.41572,95.43757
96.80675,96.63414,95.74114
97.28399,96.67626,96.60519
98.48362,97.35366,97.79726
97.60956,96.32023,97.58454
96.23243,96.97143,97.09712
97.06736,97.90881,96.93868
97.65298,96.2305,98.08974
96.96837,97.61434,97.12552
96.52002,96.93551,95.93125
97.23677,96.12309,98.35271
96.49808,96.55956,96.8163
96.57138,97.02501,97.11907
96.76088,96.9376,96.47706
97.84914,97.5215,95.83622
96.31399,96.68008,97.33634
97.76563,96.28492,96.8114
97.65897,97.78161,97.21448
98.37419,98.09426,97.40567
98.02557,97.13937,96.93252
96.67882,96.90846,96.8589
97.86323,96.81653,96.99571
96.9863,97.15776,97.43407
97.20703,97.10942,96.13473
96.12303,96.8118,96.77612
98.3688,96.4993,97.17372
97.21738,97.9739,97.50592
96.68908,97.51003,97.36356
96.7235,96.28394,97.43209
96.49658,95.67885,97.10318
98.33397,95.59258,96.77191
97.29587,97.22104,96.26738
96.53678,96.82052,96.50886
97.54584,97.34744,96.69326
97.69849,94.73276,97.50891
97.06505,96.87128,98.20925
97.24979,96.49744,96.41519
96.04836,97.01792,96.86989
97.91785,96.23723,97.32805
97.40138,97.08378,97.67048
97.98378,94.09216,97.45546
97.9467,98.31248,97.25558
97.83993,96.9539,95.68337
97.11959,96.14632,96.62516
97.83985,97.1766,97.11702
97.50347,97.57573,97.75575
96.38054,96.9972,96.90064
97.48686,97.91291,96.93351
97.71262,97.51479,97.49258
97.63518,98.08578,96.88022
97.11146,97.36841,96.51251
96.96753,97.26444,97.42076
97.7942,96.71261,97.23449
97.19704,96.45132,95.85156
98.34243,96.3135,96.17043
98.43456,97.53904,97.38439
97.00171,96.95259,96.49351
97.38944,97.28453,97.03962
96.30067,97.10975,96.65876
97.53294,96.61086,97.14726
97.77865,95.58823,97.81743
97.70918,97.08833,97.9457
97.17646,96.08998,97.31758
97.05887,96.22364,97.57139
97.58558,95.21543,97.08681
97.15364,96.33952,96.95212
97.17132,97.79274,97.7813
96.56453,96.69138,97.362
97.04063,97.28508,97.64716
97.82011,97.0551,95.85347
97.07172,97.06707,95.02935
97.72254,97.5052,97.37015
97.77586,97.23784,96.96958
98.23264,96.92324,96.31818
97.79133,97.33427,97.12972
97.51038,98.62217,96.43284
97.04749,97.69283,96.26145
97.00187,97.8638,97.12099
97.33279,96.39131,97.44201
97.42351,98.09247,96.22581
96.55603,96.74042,98.02985
98.24349,97.40885,95.59833
96.6907,97.42251,96.83987
97.50051,97.70121,96.59498
97.77094,95.82057,96.75683
96.99965,97.5556,97.29018
96.41036,96.17214,95.55722
95.89101,97.84509,97.17936
97.33035,97.46082,96.58305
97.24993,97.07089,96.86557
96.9675,96.32388,97.12691
96.97932,96.75933,96.43759
96.93275,97.76029,97.43548
98.14519,97.99912,96.82814
97.75683,96.13867,96.38508
96.1387,97.34354,96.06727
96.3971,97.6834,97.8451
95.23613,97.50713,96.07481
95.91026,96.51226,98.31843
96.42654,96.7329,96.51465
96.70839,97.56477,96.68825
97.86442,97.75289,95.94494
97.25902,97.81406,95.40655
97.55527,97.60227,97.19497
98.0361,96.93514,98.09499
97.08849,97.04842,96.96371
96.9866,94.32888,97.38919
96.56899,97.84882,97.22839
97.22427,97.83368,97.32451
97.3122,97.4566,96.57977
97.39684,97.20341,96.80534
98.12326,96.52981,96.23345
97.92094,97.54018,96.52104
97.97628,96.56477,96.96732
96.99175,94.63691,96.54132
97.94433,96.94116,97.18418
96.96399,95.34221,97.22944
96.10712,97.16434,97.26659
96.83919,97.67337,96.53479
96.83034,97.41308,97.3974
97.34295,97.01693,96.68365
96.94916,96.85217,95.29491
97.62082,96.12343,97.15036
97.94746,97.44493,97.23164
96.44103,97.07792,97.32589
96.34126,97.01612,97.46597
97.84066,96.26255,97.25644
96.60263,97.00792,97.83082
97.87849,96.54013,98.02758
97.33153,96.82596,95.63595
97.43992,97.19384,95.00684
98.23304,97.26685,96.58708
97.04069,96.52,97.92888
96.96107,96.89033,96.88668
98.35525,96.18889,97.63014
96.92708,95.5092,96.94706
97.92932,96.53916,96.54806
97.29139,96.96203,96.5048
96.65074,97.50126,96.50743
96.77647,97.44145,98.18765
97.28953,96.73002,97.21534
96.72313,97.82205,96.06172
96.65474,97.36415,95.70921
96.83823,97.10918,97.32715
98.19847,96.02954,97.25279
98.15978,96.89812,97.1177
96.61208,96.48068,97.63471
97.22271,97.55216,97.29104
97.60251,97.26298,97.19574
98.20283,96.71754,95.66178
97.22182,97.82243,96.85073
97.65271,97.29919,96.83606
97.35981,97.03813,96.3838
97.44487,97.22987,97.06166
95.80375,97.02504,96.21806
95.14408,97.23109,95.88357
97.06041,97.36748,96.79965
97.05465,96.17492,97.05777
97.91579,97.19826,96.83455
97.23947,96.46095,95.6509
97.08515,97.49692,95.84
96.37853,97.29785,96.55557
97.11488,98.02064,96.29945
96.59644,98.16327,97.5866
97.03007,96.21116,96.69961
97.64132,94.69652,96.09315
97.39729,96.94763,96.92568
97.62917,96.0058,95.187
97.96852,95.8287,97.09546
98.08929,96.69236,97.14316
98.19801,96.78409,96.23392
97.80241,96.79695,96.73911
96.8298,94.57568,95.81808
97.81368,97.64179,97.11696
97.42036,97.09824,96.23832
96.61137,96.07845,97.42133
96.82452,95.16811,95.92324
96.98628,97.82585,95.98448
96.0126,95.11393,96.75814
97.57392,97.90149,98.24456
97.83418,97.7183,96.64279
96.45558,98.16091,96.16134
98.00139,97.69892,97.48668
96.91417,96.18895,97.56093
97.66183,97.77754,97.30286
96.45051,97.4665,97.65482
97.9953,97.48252,97.58834
97.56625,96.51734,96.24329
96.45494,96.80936,97.36442
97.21931,97.57032,96.18956
97.51603,96.87836,96.86243
97.63738,97.91106,94.5448
98.07737,94.38241,96.86339
96.5289,97.85025,96.65904
97.13011,97.84001,96.55684
97.60957,97.62623,96.47506
95.68839,97.44795,98.15868
96.46894,96.29176,96.59406
98.65854,96.60503,96.59453
97.87259,97.20727,96.47971
97.67549,97.03137,97.59137
96.86901,97.56289,97.43276
97.2541,96.59927,97.02798
98.14325,96.1905,98.33055
96.44543,98.14001,97.91394
98.42506,98.16399,96.71488
97.71707,94.82961,98.2153
95.66998,96.90111,96.04302
96.96488,96.11877,96.79854
97.44988,97.08077,96.88155
96.58559,97.13426,97.50285
96.65547,97.12044,96.60027
97.93078,97.18542,96.63214
97.39652,96.86994,98.0474
97.11259,96.9518,95.79993
97.60297,96.0163,97.34394
97.45081,96.9376,97.76656
96.98864,97.28118,96.96151
97.57804,97.52898,97.60118
96.86362,96.61012,96.94895
97.29665,97.0119,95.63254
96.90369,93.15748,96.19092
98.09583,97.12575,96.74743
97.57802,97.25965,96.39391
95.82676,97.02047,96.23387
97.47357,96.76413,97.35436
97.25076,96.29983,95.56311
97.91724,97.68855,96.765
97.10206,95.35247,96.68874
97.87558,97.59062,96.90137
96.2892,97.92438,96.91888
97.18048,97.03811,96.67014
95.82017,96.50809,96.44108
96.65498,96.61158,95.98342
95.84523,96.44466,96.5667
96.6616,95.96256,96.03262
97.49966,95.6209,96.32991
96.69912,97.54586,96.54259
98.23794,97.09854,97.09365
96.93754,96.56121,98.16135
95.01197,97.81309,96.98769
96.75394,97.43589,97.41662
97.02025,97.20387,97.19396
97.38447,96.66167,96.50479
98.26986,96.15022,97.51025
96.97921,97.50461,97.07354
98.13513,96.41069,97.06071
97.11785,95.918,95.8954
95.02631,97.16869,97.99572
97.28388,97.83947,97.42591
96.29997,96.53953,96.33267
97.62854,97.6717,96.32265
98.30698,97.19988,94.78332
96.20785,96.83815,96.57798
98.19237,96.79266,96.85467
97.14017,97.75507,95.03261
97.68581,97.2279,97.72977
98.26879,97.20439,97.2371
97.45343,97.50907,96.08332
97.55267,97.78943,98.0724
97.87443,95.73963,97.04619
97.19714,98.06334,96.64758
97.17506,98.33597,97.24048
96.80528,97.76166,97.18098
97.43095,97.65864,97.09499
95.74877,97.30792,96.48648
96.21409,97.70671,97.60086
96.2917,97.96613,95.61521
98.18263,97.366,96.73159
96.98812,96.93961,96.8349
95.8592,97.12067,96.64996
95.50674,96.74953,97.47811
97.06536,97.50845,96.91974
97.99793,97.17395,98.53969
97.71264,96.44545,96.21501
97.12762,96.73047,97.59309
97.41946,97.19903,96.96396
97.35743,98.33313,97.00218
97.88179,94.63487,96.58787
96.99377,95.69303,97.46812
98.38291,95.9389,98.35872
96.89746,97.77113,97.07734
97.30789,96.00884,97.25464
97.68599,96.98255,97.77161
96.97216,97.7245,97.07637
97.25811,97.90954,97.25065
96.84275,96.72927,97.17268
97.73318,96.51636,95.99471
96.26674,97.32984,96.25574
95.64271,95.24669,98.15134
97.31809,97.43865,96.12561
96.86424,94.51606,96.36231
96.19123,96.36287,95.53361
97.60539,97.40908,96.96377
96.7091,96.05648,97.1781
96.74104,94.43042,97.26283
96.39192,96.33782,97.20593
95.75895,96.89381,97.43377
97.8034,97.25748,96.6279
97.0931,97.3218,97.00802
97.70646,97.00258,97.99589
97.22231,96.88732,97.4906
97.1799,98.0278,96.7713
97.90888,96.87343,95.94376
96.14245,97.3937,96.62679
96.76686,97.38093,96.95995
96.71808,97.92431,96.35361
97.23229,96.64004,97.44874
97.38336,96.58092,96.75741
97.24136,97.29031,95.73273
95.69525,94.89539,97.17625
96.91635,97.72451,96.16768
98.15894,97.49217,97.6216
98.18134,96.62658,96.64851
96.53808,98.38329,96.94297
97.0637,95.24251,96.77812
96.25543,96.75221,97.34759
96.1815,97.7704,97.06157
96.73115,96.81162,97.064
97.71169,97.22925,96.99409
96.15073,96.47315,97.77748
98.13664,96.7361,96.89177
97.3896,96.31035,96.88897
97.9763,96.79868,96.19131
96.35589,96.31665,96.63861
97.08413,98.13682,96.52563
96.98463,97.20922,98.45715
96.39624,96.60873,97.18598
97.34241,96.72123,97.3403
97.80629,95.75075,97.10368
96.371,97.60531,97.36273
97.8087,96.89024,97.25985
95.61328,96.98929,95.64211
96.74238,96.67238,97.85571
97.26739,96.71412,95.99149
97.61836,96.39106,97.7054
97.51225,98.00519,96.25935
96.38665,97.1841,96.4809
95.3508,96.65486,95.24558
96.97004,97.05621,96.0857
96.09629,96.3024,96.73158
97.68936,97.13522,97.5583
98.01586,96.89761,96.39515
97.6237,96.49285,98.0084
98.22846,97.27647,96.86664
96.46832,96.54699,95.40021
96.83255,97.30443,97.65225
96.88708,97.06425,95.78172
96.47819,98.42475,96.66767
97.14518,96.66298,96.70024
95.95333,98.00936,95.8831
97.98478,97.46897,96.65935
96.20218,97.5181,95.50912
96.98222,97.47504,97.15654
97.42552,98.0952,96.14311
98.171,97.14421,96.48538
96.09103,97.55738,97.47442
97.66132,96.66629,97.56914
97.5824,96.6112,96.45512
96.91802,97.47532,97.11095
97.13934,97.23957,96.80491
97.51456,97.25206,98.32671
97.14129,97.80889,95.6406
97.99548,96.48323,96.84952
97.56389,97.14601,96.20201
97.76802,96.26415,96.9337
96.81822,97.24965,97.05359
97.12451,97.10626,97.49399
97.18225,96.62979,97.53366
97.78073,96.98956,96.67315
98.08784,96.86425,97.34316
96.19265,97.54501,95.70336
95.86395,98.27035,97.44574
96.9434,95.46816,98.30659
97.38092,96.46425,96.17752
97.53432,97.10652,96.96785
97.29022,97.1463,96.98545
97.14025,97.97597,96.32868
97.63735,95.13362,96.90002
97.54988,96.64336,94.69625
96.70877,97.72781,97.66548
96.65428,97.7999,97.30442
97.18203,97.4849,96.74005
97.08007,97.54047,97.59575
95.83095,97.32982,96.85715
96.65245,93.46425,97.836
96.53528,96.33955,95.61741
96.88241,96.97779,96.95427
97.29732,97.53168,96.72144
98.11995,96.86003,97.3927
97.8975,97.76966,97.26938
97.79461,96.96084,98.13998
96.64187,95.35022,96.80177
96.28044,96.94223,95.37919
97.90153,97.09248,96.56903
97.46682,96.99349,96.43333
96.64925,97.98414,96.09
97.40156,96.62339,96.52042
97.47878,96.65816,97.01355
97.75871,97.51776,97.1687
97.59729,96.44569,95.91045
96.93548,96.84962,96.85736
97.21443,97.53114,97.37582
98.15971,98.07074,96.49525
96.45529,96.27618,96.85787
96.38928,97.21308,97.26526
96.74585,95.09827,97.18838
97.72621,96.77239,96.73821
97.8759,97.03515,97.69509
96.22008,96.88487,96.18604
97.10694,96.80767,96.71142
96.29832,96.80064,96.82804
96.44486,97.21549,97.04498
95.04387,97.26114,97.9238
97.32148,96.1684,97.55919
97.51313,96.85024,96.94248
97.89644,97.32866,95.71421
97.38609,98.13201,97.01905
97.31374,97.21978,97.5792
97.06742,97.36947,95.59381
97.95921,97.27777,96.48103
96.88566,94.48273,97.15374
96.3325,96.43665,97.14635
97.23088,97.41016,97.05299
97.49559,98.1122,96.32376
96.78441,97.47593,96.83818
95.74293,96.08002,96.53857
98.33662,96.10203,96.66457
96.89979,97.10831,97.58691
97.15077,95.87131,95.79497
96.71124,97.41343,97.03805
96.89156,97.31462,97.78114
97.11777,96.70024,96.47061
97.39993,97.75124,95.71432
96.37656,97.48021,96.61823
98.14809,93.95924,96.64291
98.05073,96.35705,97.46521
95.7155,97.25293,97.75595
95.70548,97.57643,97.11479
96.24205,96.48854,97.64516
97.71364,97.4362,97.83348
97.63009,93.06353,97.3335
97.02708,98.34471,96.41274
96.46376,97.25129,96.08678
96.45572,94.65492,95.88048
97.66656,97.224,97.4713
97.35822,97.55287,96.82971
96.99239,97.56274,98.32005
96.31419,97.75568,95.91256
98.14889,97.87508,96.05157
97.49801,97.17073,97.21097
97.47141,96.27525,97.59016
97.80615,97.36361,97.89438
96.32336,97.6825,96.19
97.93897,97.77534,97.2965
96.95282,96.7517,96.04332
98.29046,97.9265,97.05282
97.27608,97.08095,96.64493
98.06022,94.07805,96.68842
97.73064,97.12696,97.7371
98.07469,97.04881,96.143
96.66724,97.72644,97.01881
97.51873,97.13445,97.19174
96.86967,97.49498,96.41105
95.62466,97.60664,95.93774
97.23573,97.86238,96.84531
97.01929,96.33491,96.21014
96.77406,95.91781,96.82099
96.86187,96.97028,95.90164
97.18681,96.89346,97.39156
96.32543,95.76686,96.70865
96.38149,97.5825,97.85012
98.42142,97.39857,97.8104
96.77323,96.43641,97.58746
96.60334,97.80729,97.69694
97.26237,96.3313,97.07434
97.45148,96.49933,97.19802
96.46771,96.36431,97.09605
97.23192,96.16906,96.56171
95.95504,97.35992,96.22378
96.91155,96.42219,97.4283
96.85581,96.26815,95.70991
95.17502,96.2255,96.24441
97.20022,96.9623,97.38435
97.25208,96.77974,96.12026
96.59577,96.17984,97.06918
97.06334,97.37442,96.46228
97.29046,96.8052,97.75792
97.27476,98.08917,96.92792
97.54976,97.03396,96.29332
96.74066,97.7554,97.16788
97.0382,97.16502,97.00386
97.49561,98.10327,97.88384
96.83272,97.00043,97.68435
97.4122,96.35519,95.88197
97.691,97.49431,97.67986
97.20551,96.76142,96.75418
97.51624,97.4015,97.95314
97.69858,96.87255,97.36689
96.89176,97.40108,96.53642
96.58274,97.91297,97.05126
97.52711,96.75283,97.88352
97.66665,97.56438,96.12099
97.61649,97.57956,96.48291
97.29602,97.69163,97.58698
96.44608,96.37725,96.01436
97.35209,96.38796,97.51536
97.67318,98.2162,97.16916
96.83757,96.76289,96.7663
98.26525,97.25657,97.11794
97.69213,97.45248,96.47112
97.08801,97.02037,96.80703
97.6164,97.22713,96.58871
96.86796,96.87162,96.04022
96.81807,97.45967,97.26517
97.17107,97.12462,96.67606
96.96216,97.55174,96.66689
96.94672,97.05456,96.12469
98.37546,96.19143,97.60845
97.53144,97.77125,96.77887
97.29729,96.56688,95.85853
98.1231,97.32899,97.69038
97.38359,97.64275,96.73501
97.05428,97.06595,97.11934
96.23723,97.20431,97.02996
97.03964,96.86849,97.7829
95.88256,96.9585,95.44691
97.52893,97.22295,96.86147
95.86357,96.80935,96.67561
96.55114,97.15714,97.77297
97.39058,98.14227,97.06078
96.47346,96.14857,97.88683
98.02005,96.16846,96.93701
97.73683,97.50664,97.89548
96.9441,97.54865,97.15141
97.46406,97.04681,97.20755
94.93132,96.40766,97.20394
95.55016,96.50473,97.0358
97.41151,96.12897,96.5947
97.8704,96.45946,95.66429
97.23696,96.73135,97.19712
97.21051,97.42485,95.79779
97.72999,97.21774,97.77057
97.34422,97.13158,95.90021
95.94735,97.18497,97.71658
97.43437,95.32104,97.19843
96.97333,97.73357,95.49474
96.18868,95.74849,97.46326
95.31419,97.12838,96.64473
97.12777,96.39701,97.66294
97.0501,97.27333,97.57983
98.14782,96.22764,96.54626
97.07181,97.48312,96.61003
97.72564,96.88544,95.80859
98.56922,97.55482,96.43819
97.70705,97.14878,95.81451
98.19926,97.90884,96.6288
96.35835,96.34611,96.30978
97.94219,97.66403,96.95729
97.15,95.55824,97.20312
97.90616,97.49176,97.76239
95.95434,97.39057,97.41472
97.31517,98.00147,95.73561
95.63142,96.99691,97.38891
97.49775,96.68995,97.41423
95.6973,97.01082,97.45459
97.34476,98.20672,97.74089
96.9851,98.37089,97.17688
97.71557,96.84884,97.22454
96.48516,96.29998,96.46204
96.7121,97.28022,96.53993
97.50691,97.45053,96.5947
97.98746,97.16253,97.80542
96.46323,96.97054,96.02296
97.71647,97.21826,96.29677
96.75062,97.42691,97.29562
96.9141,96.62074,97.61003
97.71796,96.22327,96.14577
96.60246,97.02708,96.91387
97.69862,96.90119,96.72961
97.60197,97.52372,96.19625
97.37053,97.54729,96.9821
96.9132,96.68502,98.26984
95.978,97.75985,96.81839
97.65589,96.59227,97.48406
97.29411,96.52651,96.38063
97.24812,97.87331,97.20082
96.97981,96.11097,96.64286
97.55957,97.06335,97.49459
97.62814,95.36919,95.88282
97.13187,97.07904,97.29704
97.33287,97.29107,97.43395
98.08772,96.84565,97.47457
96.49131,97.29043,97.42654
96.64393,97.05403,96.96736
97.13238,96.88083,96.71726
97.20517,97.17865,97.72173
97.66194,97.29552,96.52674
96.50992,96.71276,96.88595
96.85089,96.66037,96.60946
97.57079,97.07709,98.34104
96.77849,97.20265,95.88484
97.76026,96.98616,97.20949
97.32745,97.89446,96.03417
98.09586,97.98774,97.55924
97.12063,96.6644,97.45074
97.29252,96.91055,96.84064
97.41275,97.05291,97.25278
96.65105,98.45567,96.59794
96.69583,95.10352,96.88005
97.18791,97.02236,97.24136
96.7622,97.58034,96.92247
96.20712,97.27528,97.39016
96.2492,97.33553,97.52404
97.4272,96.95804,95.89365
98.49196,96.7009,97.72586
97.34321,96.74228,97.03908
97.35404,96.09405,96.37087
97.19639,97.07425,97.29182
96.37715,97.73172,97.28247
96.77165,97.58783,96.49778
96.87399,96.03584,97.11388
97.29941,97.11059,97.09519
97.855,97.36692,97.90211
97.71463,97.61938,95.89425
98.17373,96.89766,96.78084
97.16862,94.11635,96.40116
97.74517,96.46148,96.89798
96.31022,98.15034,96.7497
96.74781,96.89444,96.88874
97.68787,97.57446,96.79711
96.34315,96.64335,96.7645
98.07229,97.7573,97.26492
96.8732,94.44694,98.30003
96.64798,96.65373,97.5878
96.5232,97.19566,97.41824
96.78542,96.17019,96.76833
97.42241,96.73417,97.3138
97.16761,96.59383,97.59743
96.48391,97.6628,97.75287
97.4809,98.3579,96.56813
95.73036,98.27612,97.76514
97.27362,97.93054,96.88015
97.21926,95.84599,95.73534
97.42564,97.02357,97.65508
96.1171,96.41403,97.53039
95.13184,97.2182,97.42407
98.51732,96.22967,97.0475
96.69159,95.86769,96.32508
96.43447,96.08093,97.3783
98.00079,97.27788,97.26098
96.92007,97.69047,98.56984
96.55739,96.99409,96.08916
97.65054,96.39757,96.55761
96.39706,96.62548,97.42921
96.93386,97.85612,96.87007
97.47864,96.792,97.8257
97.86928,96.48736,96.94852
96.3079,97.77568,96.3297
97.69479,97.28055,96.92826
97.47308,97.11268,95.93616
96.3114,96.05947,97.32461
